CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Indonesia,IDN,NA,NA,NAT_TOTAL,20201203,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,557877,17355,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201204,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,563680,17479,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201205,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,569707,17589,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201206,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,575796,17740,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201207,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,581550,17867,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201208,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,586842,18000,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201209,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,592900,18171,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201210,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,598933,18336,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201211,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,605243,18511,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201212,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,611631,18653,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201213,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,617820,18819,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201214,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,623309,18956,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201215,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,629429,19111,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201216,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,636154,19248,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201217,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,643508,19390,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201218,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,650197,19514,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201219,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,657948,19659,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201220,2,0,2,0,2,0,4,0,1,0,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,664930,19880,58.8,58.8,62.62,62.62,52.5,52.5,54.81,54.81,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201221,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,671778,20085,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201222,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,678125,20257,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201223,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,685639,20408,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201224,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,692838,20589,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201225,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,700097,20847,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201226,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,706837,20994,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201227,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,713365,21237,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201228,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,719219,21452,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201229,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,727122,21703,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201230,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,735124,21944,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20201231,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,743198,22138,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210101,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,751270,22329,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210102,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,758473,22555,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210103,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,765350,22734,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210104,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,772103,22911,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210105,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,779548,23109,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210106,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,788402,23296,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210107,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,797723,23520,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210108,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,808340,23753,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210109,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,818386,23947,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210110,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,828026,24129,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210111,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,836718,24343,64.35,64.35,69.76,69.76,55.83,55.83,58.65,58.65,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210112,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,846765,24645,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210113,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,858043,24951,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210114,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,869600,25246,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210115,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,882418,25484,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210116,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,896642,25767,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210117,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,907929,25987,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210118,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,917015,26282,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210119,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,927380,26590,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210120,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,939948,26857,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210121,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,951651,27203,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210122,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,965283,27453,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210123,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,977474,27664,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210124,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,989262,27835,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210125,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,999256,28132,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210126,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1012350,28468,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210127,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1024298,28855,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210128,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1037993,29331,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210129,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1051795,29518,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210130,2,0,2,0,2,0,4,0,1,0,1,0,2,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1066313,29728,64.35,64.35,69.76,69.76,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210131,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1078314,29998,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210201,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1089308,30277,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210202,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1099687,30581,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210203,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1111671,30770,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210204,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1123105,31001,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210205,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1134854,31202,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210206,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1147010,31393,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210207,2,0,2,0,2,0,4,0,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,4,1,2,1,NA,1157837,31556,64.35,64.35,66.19,66.19,58.5,58.5,61.73,61.73,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210208,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1166079,31763,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210209,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1174779,31976,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210210,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1183555,32167,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210211,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1191990,32381,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210212,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1201859,32656,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210213,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1210703,32936,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210214,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1217468,33183,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210215,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1223930,33367,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210216,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1233959,33596,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210217,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1243646,33788,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210218,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1252685,33969,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210219,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1263299,34152,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210220,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1271353,34316,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210221,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1278653,34489,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210222,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,1,0,0,4,1,2,1,NA,1288833,34691,65.28,65.28,65,65,63.5,63.5,67.5,67.5,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210223,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1298608,35014,65.28,65.28,65,65,66.83,66.83,71.35,71.35,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210224,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1306141,35254,65.28,65.28,65,65,66.83,66.83,71.35,71.35,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210225,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1314634,35518,65.28,65.28,65,65,66.83,66.83,71.35,71.35,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210226,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1322866,35786,65.28,65.28,65,65,66.83,66.83,71.35,71.35,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210227,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1329074,35981,65.28,65.28,65,65,66.83,66.83,71.35,71.35,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210228,2,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1334634,36166,65.28,65.28,65,65,66.83,66.83,71.35,71.35,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210301,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1341314,36325,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210302,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1347026,36518,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210303,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1353834,36721,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210304,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1361098,36897,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210305,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1368069,37026,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210306,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1373836,37154,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210307,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1379662,37266,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210308,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1386556,37547,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
Indonesia,IDN,NA,NA,NAT_TOTAL,20210309,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,1,0,1,0,0,2,1,3,2,0,0,4,1,2,1,NA,1392945,37757,68.98,68.98,68.57,68.57,69.06,69.06,73.91,73.91,37.5,37.5
